date,street,city,statezip,country
2014-05-08 00:00:00,8013 20th Ave NE,Seattle,WA 98115,USA
2014-05-08 00:00:00,13611 Bear Creek Rd NE,Woodinville,WA 98077,USA
2014-05-08 00:00:00,1237 S Sullivan St,Seattle,WA 98108,USA
2014-05-08 00:00:00,12227 47th Ave S,Tukwila,WA 98178,USA
2014-05-08 00:00:00,17128 NE 92nd St,Redmond,WA 98052,USA
2014-05-08 00:00:00,365 Halladay St,Seattle,WA 98109,USA
2014-05-08 00:00:00,10621 NE 107th Pl,Kirkland,WA 98033,USA
2014-05-08 00:00:00,2121 46th Ave SW,Seattle,WA 98116,USA
2014-05-08 00:00:00,32817 10th Pl SW,Federal Way,WA 98023,USA
2014-05-08 00:00:00,17109 139th Pl SE,Renton,WA 98058,USA
2014-05-08 00:00:00,168 S 192nd Pl,Des Moines,WA 98148,USA
2014-05-08 00:00:00,15451 22nd Ave SW,Burien,WA 98166,USA
2014-05-08 00:00:00,8565 E Mercer Way,Mercer Island,WA 98040,USA
2014-05-08 00:00:00,9202A Interlake Ave N,Seattle,WA 98103,USA
2014-05-08 00:00:00,36521 SE 94th St,Snoqualmie,WA 98065,USA
2014-05-08 00:00:00,15917 NE 109th Way,Redmond,WA 98052,USA
2014-05-08 00:00:00,322 9th Ave N,Algona,WA 98001,USA
2014-05-08 00:00:00,4714 Thackeray Pl NE,Seattle,WA 98105,USA
2014-05-08 00:00:00,4924 SE 2nd Pl,Renton,WA 98059,USA
2014-05-08 00:00:00,744 N 83rd St,Seattle,WA 98103,USA
2014-05-08 00:00:00,2973-3563 SW 172nd St,Burien,WA 98166,USA
2014-05-08 00:00:00,4010 Linden Ave N,Seattle,WA 98103,USA
2014-05-08 00:00:00,1417 4th Ave W,Seattle,WA 98119,USA
2014-05-08 00:00:00,2113 15th Ave S,Seattle,WA 98144,USA
2014-05-08 00:00:00,7630 Todd Pl,Kenmore,WA 98028,USA
2014-05-08 00:00:00,743 N 71st St,Seattle,WA 98103,USA
2014-05-08 00:00:00,2050 14th Ave W,Seattle,WA 98119,USA
2014-05-09 00:00:00,19505 NE 143rd St,Woodinville,WA 98077,USA
2014-05-09 00:00:00,14513-14521 164th Pl SE,Renton,WA 98059,USA
2014-05-09 00:00:00,2411 Meadow Ave N,Renton,WA 98056,USA
2014-05-09 00:00:00,19490 SE 57th Pl,Issaquah,WA 98027,USA
2014-05-09 00:00:00,7021 24th Ave NW,Seattle,WA 98117,USA
2014-05-09 00:00:00,31714 125th Pl SE,Auburn,WA 98092,USA
2014-05-09 00:00:00,15407 SE 252nd Pl,Covington,WA 98042,USA
2014-05-09 00:00:00,29805-29821 129th Pl SW,Vashon,WA 98070,USA
2014-05-09 00:00:00,19707 NE 181st St,Woodinville,WA 98077,USA
2014-05-09 00:00:00,3005 211th Ave NE,Sammamish,WA 98074,USA
2014-05-09 00:00:00,33134 3rd Ct SW,Federal Way,WA 98023,USA
2014-05-09 00:00:00,629-899 Cedar Ave S,Renton,WA 98057,USA
2014-05-09 00:00:00,3809 260th Ave SE,Issaquah,WA 98029,USA
2014-05-09 00:00:00,4205 NE 169th Ct,Lake Forest Park,WA 98155,USA
2014-05-09 00:00:00,12727 2nd Ave SW,Seattle,WA 98146,USA
2014-05-09 00:00:00,2211 20th Ave S,Seattle,WA 98144,USA
2014-05-09 00:00:00,East Lake Sammamish Trail,Sammamish,WA 98075,USA
2014-05-09 00:00:00,10614 57th Ave S,Seattle,WA 98178,USA
2014-05-09 00:00:00,4609-4699 Preston-Fall City Rd SE,Fall City,WA 98024,USA
2014-05-09 00:00:00,206-458 Lingering Pine Dr NW,Issaquah,WA 98027,USA
2014-05-09 00:00:00,6255 4th Ave NW,Seattle,WA 98107,USA
2014-05-09 00:00:00,7418 Dogwood Ln SE,Snoqualmie,WA 98065,USA
2014-05-09 00:00:00,14320 84th Ave NE,Kirkland,WA 98034,USA
2014-05-09 00:00:00,13532 15th Pl NE,Seattle,WA 98125,USA
2014-05-09 00:00:00,17814 161st Ave SE,Renton,WA 98058,USA
2014-05-09 00:00:00,9507 Ashworth Ave N,Seattle,WA 98103,USA
2014-05-09 00:00:00,13615 Somerset Ln SE,Bellevue,WA 98006,USA
2014-05-09 00:00:00,3331 S 368th Pl,Auburn,WA 98001,USA
2014-05-09 00:00:00,32704 33rd Ave SW,Federal Way,WA 98023,USA
2014-05-09 00:00:00,24345 35th Pl S,Kent,WA 98032,USA
2014-05-09 00:00:00,13905 184th Ave NE,Woodinville,WA 98072,USA
2014-05-09 00:00:00,4127 Fauntleroy Way SW,Seattle,WA 98126,USA
2014-05-09 00:00:00,429 Milwaukee Blvd S,Algona,WA 98001,USA
2014-05-09 00:00:00,23801 SE 162nd St,Issaquah,WA 98027,USA
2014-05-09 00:00:00,15217 80th Ave NE,Kenmore,WA 98028,USA
2014-05-09 00:00:00,401 31st Ave E,Seattle,WA 98112,USA
2014-05-09 00:00:00,1614 32nd Ave,Seattle,WA 98122,USA
2014-05-09 00:00:00,3319 S 262nd St,Kent,WA 98032,USA
2014-05-09 00:00:00,18616 215th Way NE,Woodinville,WA 98077,USA
2014-05-09 00:00:00,21423 114th Pl SE,Kent,WA 98031,USA
2014-05-09 00:00:00,9828 159th Pl NE,Redmond,WA 98052,USA
2014-05-09 00:00:00,2655 166th Ave SE,Bellevue,WA 98008,USA
2014-05-09 00:00:00,9921 227th Way NE,Redmond,WA 98053,USA
2014-05-09 00:00:00,3026 S Star Lake Rd,Auburn,WA 98001,USA
2014-05-09 00:00:00,3502 Morris Ave S,Renton,WA 98055,USA
2014-05-09 00:00:00,1211 NE 135th St,Seattle,WA 98125,USA
2014-05-09 00:00:00,400-498 211th Pl NE,Sammamish,WA 98074,USA
2014-05-09 00:00:00,439 SW 156th St,Burien,WA 98166,USA
2014-05-09 00:00:00,18730-18798 109 Ln SE,Renton,WA 98055,USA
2014-05-09 00:00:00,16828 166th Pl SE,Renton,WA 98058,USA
2014-05-09 00:00:00,7701 16th Ave NW,Seattle,WA 98117,USA
2014-05-09 00:00:00,21612 SE 290th Ct,Black Diamond,WA 98010,USA
2014-05-09 00:00:00,445 Meadow Dr SE,North Bend,WA 98045,USA
2014-05-09 00:00:00,11110 NE 38th Pl,Bellevue,WA 98004,USA
2014-05-09 00:00:00,26621 SE 22nd Way,Sammamish,WA 98075,USA
2014-05-09 00:00:00,2084-2104 144th Ave SE,Bellevue,WA 98007,USA
2014-05-09 00:00:00,21630-21648 NE 67th St,Redmond,WA 98053,USA
2014-05-09 00:00:00,29606 SE 286 St,Ravensdale,WA 98051,USA
2014-05-09 00:00:00,31701-31799 SE 291st St,Ravensdale,WA 98051,USA
2014-05-09 00:00:00,819 NE 125th St,Seattle,WA 98125,USA
2014-05-09 00:00:00,29612 2nd Ave SW,Federal Way,WA 98023,USA
2014-05-09 00:00:00,33030 NE 201st St,Duvall,WA 98019,USA
2014-05-09 00:00:00,21227 SE 278th Way,Maple Valley,WA 98038,USA
2014-05-09 00:00:00,108-150 Union Ave SE,Renton,WA 98059,USA
2014-05-09 00:00:00,8608 N Mercer Way,Mercer Island,WA 98040,USA
2014-05-09 00:00:00,9610 8th Ave NE,Seattle,WA 98115,USA
2014-05-09 00:00:00,15610 NE 159th St,Woodinville,WA 98072,USA
2014-05-09 00:00:00,1721 NE 98th St,Seattle,WA 98115,USA
2014-05-09 00:00:00,11131 SE 183rd Pl,Renton,WA 98055,USA
2014-05-09 00:00:00,2653 46th Ave SW,Seattle,WA 98116,USA
2014-05-09 00:00:00,19226 76th Pl NE,Kenmore,WA 98028,USA
2014-05-09 00:00:00,10312 Linden Ave N,Seattle,WA 98133,USA
2014-05-09 00:00:00,9245-9249 Fremont Ave N,Seattle,WA 98103,USA
2014-05-09 00:00:00,33001 NE 24th St,Carnation,WA 98014,USA
2014-05-09 00:00:00,7070 270th Pl SE,Issaquah,WA 98029,USA
2014-05-09 00:00:00,820 NW 95th St,Seattle,WA 98117,USA
2014-05-10 00:00:00,10834 31st Ave SW,Seattle,WA 98146,USA
2014-05-10 00:00:00,Cedar to Green River Trail,Maple Valley,WA 98038,USA
2014-05-10 00:00:00,6521 Fremont Ave N,Seattle,WA 98103,USA
2014-05-10 00:00:00,9908 S 210th Pl,Kent,WA 98031,USA
2014-05-10 00:00:00,5940 California Ave SW,Seattle,WA 98136,USA
2014-05-11 00:00:00,906 17th Ave,Seattle,WA 98122,USA
2014-05-11 00:00:00,5411 Fauntleroy Way SW,Seattle,WA 98136,USA
2014-05-12 00:00:00,25005 NE Patterson Way,Redmond,WA 98053,USA
2014-05-12 00:00:00,3503 NE 43rd St,Seattle,WA 98105,USA
2014-05-12 00:00:00,2500 Mulberry Walk NE,Issaquah,WA 98029,USA
2014-05-12 00:00:00,9155 NE 21st Pl,Clyde Hill,WA 98004,USA
2014-05-12 00:00:00,106 24th Ave E,Seattle,WA 98112,USA
2014-05-12 00:00:00,17050 14th Avenue Northeast,Shoreline,WA 98155,USA
2014-05-12 00:00:00,9413 34th Ave SW,Seattle,WA 98126,USA
2014-05-12 00:00:00,3603 W Mercer Way,Mercer Island,WA 98040,USA
2014-05-12 00:00:00,19211 SE 342nd St,Auburn,WA 98092,USA
2014-05-12 00:00:00,3709 131st Ave NE,Bellevue,WA 98005,USA
2014-05-12 00:00:00,3017 SW Hinds St,Seattle,WA 98126,USA
2014-05-12 00:00:00,1216 86th Ave NE,Bellevue,WA 98004,USA
2014-05-12 00:00:00,4436-4446 W Mercer Way,Mercer Island,WA 98040,USA
2014-05-12 00:00:00,31907 NE 139th St,Duvall,WA 98019,USA
2014-05-12 00:00:00,4430 Letitia Ave S,Seattle,WA 98118,USA
2014-05-12 00:00:00,16512 SE 64th Pl,Bellevue,WA 98006,USA
2014-05-12 00:00:00,9214 Cyrus Ave NW,Seattle,WA 98117,USA
2014-05-12 00:00:00,2346 N 59th St,Seattle,WA 98103,USA
2014-05-12 00:00:00,5537 S 119th St,Seattle,WA 98178,USA
2014-05-12 00:00:00,21709 SE 255th Pl,Maple Valley,WA 98038,USA
2014-05-12 00:00:00,7953 14th Ave SW,Seattle,WA 98106,USA
2014-05-12 00:00:00,5220 SW Pritchard St,Seattle,WA 98116,USA
2014-05-12 00:00:00,16411 120th Ave SE,Renton,WA 98058,USA
2014-05-12 00:00:00,215 243rd Ave SE,Sammamish,WA 98074,USA
2014-05-12 00:00:00,20325 NE 198th St,Woodinville,WA 98077,USA
2014-05-12 00:00:00,2420 Dogwood St SE,Auburn,WA 98092,USA
2014-05-12 00:00:00,17217 Woodside Dr SE,Renton,WA 98058,USA
2014-05-12 00:00:00,5145 S Roxbury St,Seattle,WA 98118,USA
2014-05-12 00:00:00,11725 NE 102nd Pl,Kirkland,WA 98033,USA
2014-05-12 00:00:00,1614 33rd Ave,Seattle,WA 98122,USA
2014-05-12 00:00:00,1733 NE 88th St,Seattle,WA 98115,USA
2014-05-12 00:00:00,11461-11577 172nd Ave NE,Redmond,WA 98052,USA
2014-05-12 00:00:00,1047-1099 S 130th St,Burien,WA 98168,USA
2014-05-12 00:00:00,11618 NE 65th St,Kirkland,WA 98033,USA
2014-05-12 00:00:00,8223 SE 71st St,Mercer Island,WA 98040,USA
2014-05-12 00:00:00,9202 SE 46th St,Mercer Island,WA 98040,USA
2014-05-12 00:00:00,26405 218th Ave SE,Maple Valley,WA 98038,USA
2014-05-12 00:00:00,5900 20th Ave NW,Seattle,WA 98107,USA
2014-05-12 00:00:00,30928 148th Ave SE,Kent,WA 98042,USA
2014-05-12 00:00:00,23549 NE 111th St,Redmond,WA 98053,USA
2014-05-12 00:00:00,4410 Burke Ave N,Seattle,WA 98103,USA
2014-05-12 00:00:00,20248 20th Ave NE,Shoreline,WA 98155,USA
2014-05-12 00:00:00,24127 SE 45th Pl,Issaquah,WA 98029,USA
2014-05-12 00:00:00,570 Wilderness Peak Dr NW,Issaquah,WA 98027,USA
2014-05-12 00:00:00,11521 22nd Ave NE,Seattle,WA 98125,USA
2014-05-12 00:00:00,414 14th Ave,Seattle,WA 98122,USA
2014-05-12 00:00:00,13222 NE 193rd Pl,Woodinville,WA 98072,USA
2014-05-12 00:00:00,Indian Trail,Burien,WA 98166,USA
2014-05-12 00:00:00,29621 18th Ave S,Federal Way,WA 98003,USA
2014-05-12 00:00:00,9319 45th Ave SW,Seattle,WA 98136,USA
2014-05-12 00:00:00,8107 165th Ave NE,Redmond,WA 98052,USA
2014-05-12 00:00:00,124 SW 185th St,Normandy Park,WA 98166,USA
2014-05-12 00:00:00,124 NE 61st St,Seattle,WA 98115,USA
2014-05-12 00:00:00,731 McGilvra Blvd E,Seattle,WA 98112,USA
2014-05-12 00:00:00,9640 NE 32nd St,Clyde Hill,WA 98004,USA
2014-05-12 00:00:00,2455 Queen Anne Ave N,Seattle,WA 98109,USA
2014-05-12 00:00:00,13730 2nd Ave NW,Seattle,WA 98177,USA
2014-05-12 00:00:00,9311 NE 142nd St,Kirkland,WA 98034,USA
2014-05-12 00:00:00,19693-19799 SE Maple Valley Hwy,Maple Valley,WA 98038,USA
2014-05-12 00:00:00,16580 SE 57th Pl,Bellevue,WA 98006,USA
2014-05-12 00:00:00,16251 12th Ave SW,Burien,WA 98166,USA
2014-05-12 00:00:00,618 NW 49th St,Seattle,WA 98107,USA
2014-05-12 00:00:00,950 NW 60th St,Seattle,WA 98107,USA
2014-05-12 00:00:00,8434 W Mercer Way,Mercer Island,WA 98040,USA
2014-05-12 00:00:00,23014 Vashon Hwy SW,Vashon,WA 98070,USA
2014-05-12 00:00:00,3219 34th Ave W,Seattle,WA 98199,USA
2014-05-12 00:00:00,10442 SE 13th St,Bellevue,WA 98004,USA
2014-05-12 00:00:00,5650 Fauntleroy Way SW,Seattle,WA 98136,USA
2014-05-12 00:00:00,1716 California Ave SW,Seattle,WA 98116,USA
2014-05-12 00:00:00,7815 Stroud Ave N,Seattle,WA 98103,USA
2014-05-12 00:00:00,10774 155th Pl NE,Redmond,WA 98052,USA
2014-05-12 00:00:00,22442-22446 Southeast 281st Court,Maple Valley,WA 98038,USA
2014-05-12 00:00:00,1313 4th St,Kirkland,WA 98033,USA
2014-05-13 00:00:00,18416 172nd Ct SE,Renton,WA 98058,USA
2014-05-13 00:00:00,8082-8160 142nd Ave NE,Redmond,WA 98052,USA
2014-05-13 00:00:00,512-598 21st Ave,Seattle,WA 98122,USA
2014-05-13 00:00:00,2476 239th Pl NE,Sammamish,WA 98074,USA
2014-05-13 00:00:00,18125 194th Ave NE,Woodinville,WA 98077,USA
2014-05-13 00:00:00,2065 NE Nelson Ln,Issaquah,WA 98029,USA
2014-05-13 00:00:00,15801 63rd Ave NE,Kenmore,WA 98028,USA
2014-05-13 00:00:00,2831 SW 327th St,Federal Way,WA 98023,USA
2014-05-13 00:00:00,23726 NE 134th Pl,Redmond,WA 98053,USA
2014-05-13 00:00:00,19293 Stone Ave N,Shoreline,WA 98133,USA
2014-05-13 00:00:00,4018 NE 6th Ct,Renton,WA 98056,USA
2014-05-13 00:00:00,25523 123rd Pl SE,Kent,WA 98030,USA
2014-05-13 00:00:00,7349 24th Ave NW,Seattle,WA 98117,USA
2014-05-13 00:00:00,18913 SE 63rd Pl,Issaquah,WA 98027,USA
2014-05-13 00:00:00,2448 137th Ave SE,Bellevue,WA 98005,USA
2014-05-13 00:00:00,1020 163rd Ave SE,Bellevue,WA 98008,USA
2014-05-13 00:00:00,8028 27th Ave NE,Seattle,WA 98115,USA
2014-05-13 00:00:00,7408 138th Pl NE,Redmond,WA 98052,USA
2014-05-13 00:00:00,10412 Aqua Way S,Seattle,WA 98168,USA
2014-05-13 00:00:00,4958 12th Ave S,Seattle,WA 98108,USA
2014-05-13 00:00:00,9045 NE 40th Pl,Yarrow Point,WA 98004,USA
2014-05-13 00:00:00,1405 E Maple St,Kent,WA 98030,USA
2014-05-13 00:00:00,27020 NE Ring St,Duvall,WA 98019,USA
2014-05-13 00:00:00,420 Boylston Ave E,Seattle,WA 98102,USA
2014-05-13 00:00:00,36400-36452 51st Ave S,Auburn,WA 98001,USA
2014-05-13 00:00:00,1600-1608 25th Ave,Seattle,WA 98122,USA
2014-05-13 00:00:00,18307 NE 19th Pl,Bellevue,WA 98008,USA
2014-05-13 00:00:00,16700 SE 161st St,Renton,WA 98058,USA
2014-05-13 00:00:00,5461 S Othello St,Seattle,WA 98118,USA
2014-05-13 00:00:00,171 Lake Washington Blvd,Seattle,WA 98122,USA
2014-05-13 00:00:00,4812 S Chicago St,Seattle,WA 98118,USA
2014-05-13 00:00:00,718 N 95th St,Seattle,WA 98103,USA
2014-05-13 00:00:00,1673 Rosemont Blvd,Bellevue,WA 98008,USA
2014-05-13 00:00:00,14700 Burke Ave N,Shoreline,WA 98133,USA
2014-05-13 00:00:00,27747 SE 24th Way,Sammamish,WA 98075,USA
2014-05-13 00:00:00,10711 SW 111th Pl,Vashon,WA 98070,USA
2014-05-13 00:00:00,19615 182nd Ave NE,Woodinville,WA 98077,USA
2014-05-13 00:00:00,4437 55th Ave NE,Seattle,WA 98105,USA
2014-05-13 00:00:00,7325 Earl Ave NW,Seattle,WA 98117,USA
2014-05-13 00:00:00,4030-4198 S 186th St,SeaTac,WA 98188,USA
2014-05-13 00:00:00,12446 21st Ave S,Seattle,WA 98168,USA
2014-05-13 00:00:00,12033 NE 136th Pl,Kirkland,WA 98034,USA
2014-05-13 00:00:00,13540 Burke Ave N,Seattle,WA 98133,USA
2014-05-13 00:00:00,4115 SW 106th St,Seattle,WA 98146,USA
2014-05-13 00:00:00,14710 122nd Pl NE,Kirkland,WA 98034,USA
2014-05-13 00:00:00,3883 112th Ave NE,Bellevue,WA 98004,USA
2014-05-13 00:00:00,11409 SE 71st Pl,Newcastle,WA 98056,USA
2014-05-13 00:00:00,4902 159th Pl SE,Bellevue,WA 98006,USA
2014-05-13 00:00:00,8421 SE 72nd Pl,Mercer Island,WA 98040,USA
2014-05-13 00:00:00,18015 25th Ave NE,Shoreline,WA 98155,USA
2014-05-13 00:00:00,324 NW 48th St,Seattle,WA 98107,USA
2014-05-13 00:00:00,2830 177th Ave NE,Redmond,WA 98052,USA
2014-05-13 00:00:00,6101-6149 Corliss Ave N,Seattle,WA 98103,USA
2014-05-13 00:00:00,1707-1713 3rd Ave N,Seattle,WA 98109,USA
2014-05-13 00:00:00,2301 California Ave SW,Seattle,WA 98116,USA
2014-05-13 00:00:00,17081-17183 SE Wax Rd,Covington,WA 98042,USA
2014-05-13 00:00:00,2711 126th Ave SE,Bellevue,WA 98005,USA
2014-05-13 00:00:00,15018 NE 10th Pl,Bellevue,WA 98007,USA
2014-05-13 00:00:00,16541 NE 27th Pl,Bellevue,WA 98008,USA
2014-05-13 00:00:00,8126-8196 Forest Ave SE,Mercer Island,WA 98040,USA
2014-05-13 00:00:00,16014 16th Ave SW,Burien,WA 98166,USA
2014-05-13 00:00:00,217 SW 191st St,Normandy Park,WA 98166,USA
2014-05-13 00:00:00,2278 72nd Ave SE,Mercer Island,WA 98040,USA
2014-05-13 00:00:00,6206 Phinney Ave N,Seattle,WA 98103,USA
2014-05-13 00:00:00,16722 32nd Pl NE,Lake Forest Park,WA 98155,USA
2014-05-13 00:00:00,4118 32nd Ave SW,Seattle,WA 98126,USA
2014-05-13 00:00:00,4222 S 288th Pl,Auburn,WA 98001,USA
2014-05-13 00:00:00,9250 SE 36th Pl,Mercer Island,WA 98040,USA
2014-05-13 00:00:00,29140 42nd Ave S,Auburn,WA 98001,USA
2014-05-13 00:00:00,15846 196th Pl NE,Woodinville,WA 98077,USA
2014-05-13 00:00:00,14405 274th Ct NE,Duvall,WA 98019,USA
2014-05-13 00:00:00,7741 22nd Ave NE,Seattle,WA 98115,USA
2014-05-13 00:00:00,3616 NE 65th St,Seattle,WA 98115,USA
2014-05-13 00:00:00,7125 Silent Creek Ave SE,Snoqualmie,WA 98065,USA
2014-05-13 00:00:00,7617 NE 201st Pl,Kenmore,WA 98028,USA
2014-05-13 00:00:00,12467 NE 171st Pl,Woodinville,WA 98072,USA
2014-05-13 00:00:00,213 26th Ave E,Seattle,WA 98112,USA
2014-05-13 00:00:00,9314 Ash Ave SE,Snoqualmie,WA 98065,USA
2014-05-13 00:00:00,7921 45th Ave SW,Seattle,WA 98136,USA
2014-05-13 00:00:00,615 NW 92nd St,Seattle,WA 98117,USA
2014-05-13 00:00:00,5138 NE 8th St,Renton,WA 98059,USA
2014-05-13 00:00:00,6544 18th Ave SW,Seattle,WA 98106,USA
2014-05-14 00:00:00,10037 Interlake Ave N,Seattle,WA 98133,USA
2014-05-14 00:00:00,353 N 105th St,Seattle,WA 98133,USA
2014-05-14 00:00:00,7730 33rd Ave NW,Seattle,WA 98117,USA
2014-05-14 00:00:00,3446 77th Ave SE,Mercer Island,WA 98040,USA
2014-05-14 00:00:00,3810 145th Ave SE,Bellevue,WA 98006,USA
2014-05-14 00:00:00,1109 32nd Ave,Seattle,WA 98122,USA
2014-05-14 00:00:00,7558 32nd Ave NW,Seattle,WA 98117,USA
2014-05-14 00:00:00,921 S 223rd St,Des Moines,WA 98198,USA
2014-05-14 00:00:00,28511 10th Ave S,Federal Way,WA 98003,USA
2014-05-14 00:00:00,14319 165th Pl SE,Renton,WA 98059,USA
2014-05-14 00:00:00,721 222nd Pl NE,Sammamish,WA 98074,USA
2014-05-14 00:00:00,404 SW 197th St,Normandy Park,WA 98166,USA
2014-05-14 00:00:00,475-547 Monroe Ave NE,Renton,WA 98056,USA
2014-05-14 00:00:00,26205 119th Dr SE,Kent,WA 98030,USA
2014-05-14 00:00:00,200 Pike St SE,Auburn,WA 98002,USA
2014-05-14 00:00:00,11549 SE 319th Pl,Auburn,WA 98092,USA
2014-05-14 00:00:00,4607 SW Cloverdale St,Seattle,WA 98136,USA
2014-05-14 00:00:00,6000-6048 22nd Ave S,Seattle,WA 98108,USA
2014-05-14 00:00:00,4254 33rd Ave W,Seattle,WA 98199,USA
2014-05-14 00:00:00,8622 NE 139th St,Kirkland,WA 98034,USA
2014-05-14 00:00:00,2901 W Elmore St,Seattle,WA 98199,USA
2014-05-14 00:00:00,2500 Mulberry Walk NE,Issaquah,WA 98029,USA
2014-05-14 00:00:00,18527 Kenlake Pl NE,Kenmore,WA 98028,USA
2014-05-14 00:00:00,6917 28th Ave NW,Seattle,WA 98117,USA
2014-05-14 00:00:00,316 Lake Washington Blvd S,Seattle,WA 98144,USA
2014-05-14 00:00:00,21560 SE 275th Ct,Maple Valley,WA 98038,USA
2014-05-14 00:00:00,2145 N 88th St,Seattle,WA 98103,USA
2014-05-14 00:00:00,13547 SE 83rd St,Newcastle,WA 98059,USA
2014-05-14 00:00:00,2363 30th Ave NE,Issaquah,WA 98029,USA
2014-05-14 00:00:00,15905 Saybrook Dr NE,Woodinville,WA 98077,USA
2014-05-14 00:00:00,322 16th Ave,Seattle,WA 98122,USA
2014-05-14 00:00:00,11909 SE 228th Pl,Kent,WA 98031,USA
2014-05-14 00:00:00,14836 Densmore Ave N,Shoreline,WA 98133,USA
2014-05-14 00:00:00,7557 35th Ave NE,Seattle,WA 98115,USA
2014-05-14 00:00:00,16501-16515 Carlyle Hall Rd N,Shoreline,WA 98133,USA
2014-05-14 00:00:00,8715 17th Ave NW,Seattle,WA 98117,USA
2014-05-14 00:00:00,1522 55th Ct SE,Auburn,WA 98092,USA
2014-05-14 00:00:00,1807 17th Ave S,Seattle,WA 98144,USA
2014-05-14 00:00:00,5242 336th Ave SE,Fall City,WA 98024,USA
2014-05-14 00:00:00,27204 116th Pl SE,Kent,WA 98030,USA
2014-05-14 00:00:00,1456 NW 185th St,Shoreline,WA 98177,USA
2014-05-14 00:00:00,33610 51st Ave S,Auburn,WA 98001,USA
2014-05-14 00:00:00,920 163rd Ave SE,Bellevue,WA 98008,USA
2014-05-14 00:00:00,1400 S 359th St,Federal Way,WA 98003,USA
2014-05-14 00:00:00,14800-14822 88th Ave NE,Kenmore,WA 98028,USA
2014-05-14 00:00:00,30004 SE Lake Retreat S Dr,Ravensdale,WA 98051,USA
2014-05-14 00:00:00,14937 57th Ave S,Tukwila,WA 98168,USA
2014-05-14 00:00:00,14923 280th Pl NE,Duvall,WA 98019,USA
2014-05-14 00:00:00,3305 39th Ave W,Seattle,WA 98199,USA
2014-05-14 00:00:00,14235 160th Ave NE,Woodinville,WA 98072,USA
2014-05-14 00:00:00,2000 NE 113th St,Seattle,WA 98125,USA
2014-05-14 00:00:00,2033 211th Pl SE,Sammamish,WA 98075,USA
2014-05-14 00:00:00,14244 140th Ave SE,Renton,WA 98059,USA
2014-05-14 00:00:00,11400-11598 SE 114th Pl,Issaquah,WA 98027,USA
2014-05-14 00:00:00,504 Shelton Ct NE,Renton,WA 98056,USA
2014-05-14 00:00:00,26021 NE 25th St,Redmond,WA 98053,USA
2014-05-14 00:00:00,1909 N 195th St,Shoreline,WA 98133,USA
2014-05-14 00:00:00,3755 S 168th St,SeaTac,WA 98188,USA
2014-05-14 00:00:00,16824 11th Pl NE,Shoreline,WA 98155,USA
2014-05-14 00:00:00,10872 SE 318th Pl,Auburn,WA 98092,USA
2014-05-14 00:00:00,13622 NE 136th Pl,Kirkland,WA 98034,USA
2014-05-14 00:00:00,3047 21st Ave W,Seattle,WA 98199,USA
2014-05-14 00:00:00,16 R Pl NE,Auburn,WA 98002,USA
2014-05-14 00:00:00,6520-6588 8th Ave NW,Seattle,WA 98117,USA
2014-05-14 00:00:00,6133 147th Pl NE,Redmond,WA 98052,USA
2014-05-14 00:00:00,24217 181st Pl SE,Covington,WA 98042,USA
2014-05-14 00:00:00,10441 SE 24th Pl,Bellevue,WA 98004,USA
2014-05-14 00:00:00,2559 NE 98th St,Seattle,WA 98115,USA
2014-05-14 00:00:00,15924 NE 53rd St,Redmond,WA 98052,USA
2014-05-14 00:00:00,26054 SE 23rd Pl,Sammamish,WA 98075,USA
2014-05-14 00:00:00,5491 175th Pl SE,Bellevue,WA 98006,USA
2014-05-14 00:00:00,4620 Kennedy Ave SE,Auburn,WA 98092,USA
2014-05-14 00:00:00,12901 NE 136th St,Kirkland,WA 98034,USA
2014-05-14 00:00:00,36023 3rd Ave S,Federal Way,WA 98003,USA
2014-05-14 00:00:00,7590 86th Ave SE,Mercer Island,WA 98040,USA
2014-05-14 00:00:00,4036 S 119th St,Tukwila,WA 98168,USA
2014-05-14 00:00:00,808 Hoquiam Ave NE,Renton,WA 98059,USA
2014-05-14 00:00:00,1458-1462 29th Pl NE,Issaquah,WA 98029,USA
2014-05-14 00:00:00,4531 205th Pl NE,Sammamish,WA 98074,USA
2014-05-15 00:00:00,833 SW 361st St,Federal Way,WA 98023,USA
2014-05-15 00:00:00,24231 NE 5th Pl,Sammamish,WA 98074,USA
2014-05-15 00:00:00,12902 SE 158th Pl,Renton,WA 98058,USA
2014-05-15 00:00:00,12713 SE 302nd St,Auburn,WA 98092,USA
2014-05-15 00:00:00,16231 NE 29th St,Bellevue,WA 98008,USA
2014-05-15 00:00:00,12208 20th Ave S,Seattle,WA 98168,USA
2014-05-15 00:00:00,21023-21029 NE 42nd St,Sammamish,WA 98074,USA
2014-05-15 00:00:00,12145 SE 260th Pl,Kent,WA 98030,USA
2014-05-15 00:00:00,1001 Whitman Ct NE,Renton,WA 98059,USA
2014-05-15 00:00:00,4137 48th Ave SW,Seattle,WA 98116,USA
2014-05-15 00:00:00,19415 107th Ave SE,Renton,WA 98055,USA
2014-05-15 00:00:00,1422 S 282nd Pl,Federal Way,WA 98003,USA
2014-05-15 00:00:00,3539 NW 67th St,Seattle,WA 98117,USA
2014-05-15 00:00:00,29611 21st Ave S,Federal Way,WA 98003,USA
2014-05-15 00:00:00,11515 4th Ave NE,Seattle,WA 98125,USA
2014-05-15 00:00:00,5212 Wallingford Ave N,Seattle,WA 98103,USA
